model,layer,normalized_depth,pooling,condition,seed,source_language,target_language,metric,value,n_train,n_eval,record_type,comparison,ci_lower,ci_upper,n_resamples
Qwen/Qwen2.5-0.5B,13,0.5416666666666666,last_token,normal,,zh,ja,mrr,0.7406148283501366,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,normal,,en,ko,r1,0.634765625,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,normal,,en,ko,mrr,0.7229649983203917,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,normal,,en,ja,r1,0.6484375,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,normal,,en,ja,mrr,0.7488732928720974,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,normal,,en,zh,r1,0.802734375,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,normal,,en,zh,mrr,0.8549243394895321,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,normal,,ko,en,r1,0.60546875,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,normal,,ko,en,mrr,0.6819664718128885,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,normal,,ko,ja,r1,0.70703125,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,normal,,ko,ja,mrr,0.7772708463442547,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,normal,,ko,zh,r1,0.5,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,normal,,ko,zh,mrr,0.5802827817700615,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,normal,,ja,en,r1,0.66796875,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,normal,,ja,en,mrr,0.7256920829549405,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,normal,,ja,ko,r1,0.654296875,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,normal,,ja,ko,mrr,0.7282492478142204,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,normal,,ja,zh,r1,0.525390625,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,normal,,ja,zh,mrr,0.6161099694636204,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,normal,,zh,en,r1,0.828125,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,normal,,zh,en,mrr,0.8723685734557522,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,normal,,zh,ko,r1,0.611328125,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,normal,,zh,ko,mrr,0.6927594227942074,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,normal,,zh,ja,r1,0.59765625,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,14,0.5833333333333334,last_token,normal,,zh,ja,mrr,0.7017652344999498,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,15,0.625,last_token,normal,,en,ko,r1,0.751953125,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,15,0.625,last_token,normal,,en,ko,mrr,0.8143701309761131,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,15,0.625,last_token,normal,,en,ja,r1,0.810546875,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,15,0.625,last_token,normal,,en,ja,mrr,0.8752838174559561,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,15,0.625,last_token,normal,,en,zh,r1,0.89453125,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,15,0.625,last_token,normal,,en,zh,mrr,0.9243402859128523,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,15,0.625,last_token,normal,,ko,en,r1,0.693359375,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,15,0.625,last_token,normal,,ko,en,mrr,0.7589384975242299,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,15,0.625,last_token,normal,,ko,ja,r1,0.810546875,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,15,0.625,last_token,normal,,ko,ja,mrr,0.8618212079695822,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,15,0.625,last_token,normal,,ko,zh,r1,0.61328125,1024,2048,metric,,,,
