model,layer,normalized_depth,pooling,condition,seed,source_language,target_language,metric,value,n_train,n_eval,record_type,comparison,ci_lower,ci_upper,n_resamples
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,1,ja,ko,r1,0.48046875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,1,ja,ko,mrr,0.594100493738164,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,1,ja,zh,r1,0.716796875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,1,ja,zh,mrr,0.7890710057686775,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,1,zh,en,r1,0.626953125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,1,zh,en,mrr,0.7716968403198721,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,1,zh,ko,r1,0.35546875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,1,zh,ko,mrr,0.4947449286831818,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,1,zh,ja,r1,0.5390625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,1,zh,ja,mrr,0.6245895005111268,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,1,en,ko,r1,0.04296875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,1,en,ko,mrr,0.08489520550031825,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,1,en,ja,r1,0.068359375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,1,en,ja,mrr,0.13980506654687433,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,1,en,zh,r1,0.01171875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,1,en,zh,mrr,0.0712419309414792,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,1,ko,en,r1,0.615234375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,1,ko,en,mrr,0.7239026814347518,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,1,ko,ja,r1,0.34375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,1,ko,ja,mrr,0.4611905848430522,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,1,ko,zh,r1,0.24609375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,1,ko,zh,mrr,0.3531164067923743,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,1,ja,en,r1,0.326171875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,1,ja,en,mrr,0.47976842281859294,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,1,ja,ko,r1,0.091796875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,1,ja,ko,mrr,0.162818011706635,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,1,ja,zh,r1,0.513671875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,1,ja,zh,mrr,0.6394423919440989,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,1,zh,en,r1,0.30078125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,1,zh,en,mrr,0.503748948274608,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,1,zh,ko,r1,0.220703125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,1,zh,ko,mrr,0.3409066513137624,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,1,zh,ja,r1,0.01171875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,1,zh,ja,mrr,0.13087442758280143,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,en,ko,r1,0.33984375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,en,ko,mrr,0.45577563640414037,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,en,ja,r1,0.279296875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,en,ja,mrr,0.40712854760041184,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,en,zh,r1,0.322265625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,en,zh,mrr,0.42552076736333955,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,ko,en,r1,0.154296875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,ko,en,mrr,0.1849499829354671,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,ko,ja,r1,0.171875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,ko,ja,mrr,0.2264767062600238,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,ko,zh,r1,0.068359375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,ko,zh,mrr,0.11204513383006333,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,ja,en,r1,0.173828125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,ja,en,mrr,0.20530246449594075,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,ja,ko,r1,0.462890625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,ja,ko,mrr,0.5584885769508201,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,ja,zh,r1,0.578125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,ja,zh,mrr,0.6130788829473963,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,zh,en,r1,0.265625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,zh,en,mrr,0.3089327552075817,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,zh,ko,r1,0.33984375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,zh,ko,mrr,0.4775822592233808,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,zh,ja,r1,0.6484375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,zh,ja,mrr,0.7044373514685454,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,en,ko,r1,0.078125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,en,ko,mrr,0.17926872602570743,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,en,ja,r1,0.0390625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,en,ja,mrr,0.15607584701143107,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,en,zh,r1,0.041015625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,en,zh,mrr,0.11305877965165628,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,ko,en,r1,0.0390625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,ko,en,mrr,0.062098154962738905,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,ko,ja,r1,0.0390625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,ko,ja,mrr,0.07777469307341466,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,ko,zh,r1,0.013671875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,ko,zh,mrr,0.04272968674592237,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,ja,en,r1,0.0234375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,ja,en,mrr,0.04528092389952572,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,ja,ko,r1,0.115234375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,ja,ko,mrr,0.1776356284909149,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,ja,zh,r1,0.55859375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,ja,zh,mrr,0.5977565700757401,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,zh,en,r1,0.07421875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,zh,en,mrr,0.09777986223561495,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,zh,ko,r1,0.0703125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,zh,ko,mrr,0.14690726373047483,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,zh,ja,r1,0.62890625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,zh,ja,mrr,0.6910550188958204,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,en,ko,r1,0.0234375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,en,ko,mrr,0.1432777310390107,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,en,ja,r1,0.01171875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,en,ja,mrr,0.146508573849847,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,en,zh,r1,0.01171875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,en,zh,mrr,0.08795985333908851,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,ko,en,r1,0.45703125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,ko,en,mrr,0.6069289010008948,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,ko,ja,r1,0.0859375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,ko,ja,mrr,0.27175999564445974,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,ko,zh,r1,0.05078125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,ko,zh,mrr,0.17010786723915666,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,ja,en,r1,0.3359375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,ja,en,mrr,0.4571231948516318,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,ja,ko,r1,0.02734375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,ja,ko,mrr,0.14475796512606887,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,ja,zh,r1,0.126953125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,ja,zh,mrr,0.2660518551722617,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,zh,en,r1,0.224609375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,zh,en,mrr,0.37399977799937145,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,zh,ko,r1,0.10546875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,zh,ko,mrr,0.19497046009760247,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,zh,ja,r1,0.029296875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,zh,ja,mrr,0.12627852335335027,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,2,en,ko,r1,0.671875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,2,en,ko,mrr,0.7582817177413232,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,2,en,ja,r1,0.5703125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,2,en,ja,mrr,0.660161889721832,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,2,en,zh,r1,0.626953125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,2,en,zh,mrr,0.7262567317702547,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,2,ko,en,r1,0.779296875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,2,ko,en,mrr,0.8379591859664571,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,2,ko,ja,r1,0.580078125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,2,ko,ja,mrr,0.6527326078804638,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,2,ko,zh,r1,0.583984375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,2,ko,zh,mrr,0.6902965178788129,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,2,ja,en,r1,0.701171875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,2,ja,en,mrr,0.7907188603990298,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,2,ja,ko,r1,0.650390625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,2,ja,ko,mrr,0.7311592548217352,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,2,ja,zh,r1,0.7265625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,2,ja,zh,mrr,0.8061109041805719,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,2,zh,en,r1,0.76171875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,2,zh,en,mrr,0.8362554715141767,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,2,zh,ko,r1,0.576171875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,2,zh,ko,mrr,0.6802076154327419,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,2,zh,ja,r1,0.521484375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,remove_random,2,zh,ja,mrr,0.6027164239281108,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,2,en,ko,r1,0.37890625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,2,en,ko,mrr,0.47524376093031123,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,2,en,ja,r1,0.205078125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,2,en,ja,mrr,0.3363512876038113,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,2,en,zh,r1,0.15625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,2,en,zh,mrr,0.28124903377397137,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,2,ko,en,r1,0.810546875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,2,ko,en,mrr,0.8594478044729553,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,2,ko,ja,r1,0.48828125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,2,ko,ja,mrr,0.5791676531966309,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,2,ko,zh,r1,0.201171875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,2,ko,zh,mrr,0.3207453751244606,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,2,ja,en,r1,0.619140625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,2,ja,en,mrr,0.7460368190591431,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,2,ja,ko,r1,0.478515625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,2,ja,ko,mrr,0.5910005366500488,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,2,ja,zh,r1,0.71875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,2,ja,zh,mrr,0.7902259216614003,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,2,zh,en,r1,0.6484375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,2,zh,en,mrr,0.7835107837187374,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,2,zh,ko,r1,0.3515625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,2,zh,ko,mrr,0.4908397120037775,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,2,zh,ja,r1,0.546875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,2,zh,ja,mrr,0.6300811589600935,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,2,en,ko,r1,0.0390625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,2,en,ko,mrr,0.08093975515883879,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,2,en,ja,r1,0.056640625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,2,en,ja,mrr,0.12696961403234758,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,2,en,zh,r1,0.013671875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,2,en,zh,mrr,0.0671217498735738,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,2,ko,en,r1,0.619140625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,2,ko,en,mrr,0.7294607494306157,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,2,ko,ja,r1,0.34765625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,2,ko,ja,mrr,0.4652132088308705,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,2,ko,zh,r1,0.236328125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,2,ko,zh,mrr,0.3439709398534912,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,2,ja,en,r1,0.3046875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,2,ja,en,mrr,0.4669312570245576,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,2,ja,ko,r1,0.08203125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,2,ja,ko,mrr,0.1562559268646468,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,2,ja,zh,r1,0.478515625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,2,ja,zh,mrr,0.6113094818569682,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,2,zh,en,r1,0.32421875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,2,zh,en,mrr,0.5173237775961855,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,2,zh,ko,r1,0.1953125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,2,zh,ko,mrr,0.32075446233069616,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,2,zh,ja,r1,0.015625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,2,zh,ja,mrr,0.1456636984771829,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,2,en,ko,r1,0.33984375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,2,en,ko,mrr,0.45577563640414037,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,2,en,ja,r1,0.279296875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,2,en,ja,mrr,0.40712854760041184,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,2,en,zh,r1,0.322265625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,2,en,zh,mrr,0.42552076736333955,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,2,ko,en,r1,0.154296875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,2,ko,en,mrr,0.1849499829354671,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,2,ko,ja,r1,0.171875,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,2,ko,ja,mrr,0.2264767062600238,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,2,ko,zh,r1,0.068359375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,2,ko,zh,mrr,0.11204513383006333,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,2,ja,en,r1,0.173828125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,2,ja,en,mrr,0.20530246449594075,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,2,ja,ko,r1,0.462890625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,2,ja,ko,mrr,0.5584885769508201,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,2,ja,zh,r1,0.578125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,2,ja,zh,mrr,0.6130788829473963,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,2,zh,en,r1,0.265625,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,2,zh,en,mrr,0.3089327552075817,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,2,zh,ko,r1,0.33984375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,2,zh,ko,mrr,0.4775822592233808,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,2,zh,ja,r1,0.6484375,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,2,zh,ja,mrr,0.7044373514685454,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,2,en,ko,r1,0.08203125,1024,2048,metric,,,,
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,2,en,ko,mrr,0.1775541959843701,1024,2048,metric,,,,
