model,layer,normalized_depth,pooling,source_language,target_language,condition,metric,value,n
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,zh,en,raw,mrr,0.3276537895736805,512
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,zh,ko,raw,r1,0.396484375,512
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,zh,ko,raw,r5,0.568359375,512
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,zh,ko,raw,r10,0.623046875,512
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,zh,ko,raw,mrr,0.47885412091698853,512
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,zh,ja,raw,r1,0.546875,512
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,zh,ja,raw,r5,0.6484375,512
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,zh,ja,raw,r10,0.697265625,512
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,zh,ja,raw,mrr,0.5989592978234408,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,en,ko,raw,r1,0.349609375,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,en,ko,raw,r5,0.474609375,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,en,ko,raw,r10,0.51953125,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,en,ko,raw,mrr,0.40909469948501637,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,en,ja,raw,r1,0.404296875,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,en,ja,raw,r5,0.537109375,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,en,ja,raw,r10,0.58984375,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,en,ja,raw,mrr,0.47002330138231185,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,en,zh,raw,r1,0.328125,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,en,zh,raw,r5,0.46875,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,en,zh,raw,r10,0.541015625,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,en,zh,raw,mrr,0.4004692472752641,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,ko,en,raw,r1,0.23828125,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,ko,en,raw,r5,0.296875,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,ko,en,raw,r10,0.3203125,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,ko,en,raw,mrr,0.27191542182871686,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,ko,ja,raw,r1,0.359375,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,ko,ja,raw,r5,0.48046875,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,ko,ja,raw,r10,0.51953125,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,ko,ja,raw,mrr,0.4183070961895717,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,ko,zh,raw,r1,0.2578125,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,ko,zh,raw,r5,0.353515625,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,ko,zh,raw,r10,0.416015625,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,ko,zh,raw,mrr,0.3149888010526737,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,ja,en,raw,r1,0.330078125,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,ja,en,raw,r5,0.423828125,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,ja,en,raw,r10,0.453125,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,ja,en,raw,mrr,0.3763642477338214,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,ja,ko,raw,r1,0.494140625,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,ja,ko,raw,r5,0.6484375,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,ja,ko,raw,r10,0.703125,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,ja,ko,raw,mrr,0.5687692968230715,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,ja,zh,raw,r1,0.537109375,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,ja,zh,raw,r5,0.662109375,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,ja,zh,raw,r10,0.7109375,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,ja,zh,raw,mrr,0.5977675142914239,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,zh,en,raw,r1,0.28125,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,zh,en,raw,r5,0.375,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,zh,en,raw,r10,0.427734375,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,zh,en,raw,mrr,0.3323459386812637,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,zh,ko,raw,r1,0.42578125,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,zh,ko,raw,r5,0.58203125,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,zh,ko,raw,r10,0.658203125,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,zh,ko,raw,mrr,0.5054113350403312,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,zh,ja,raw,r1,0.5546875,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,zh,ja,raw,r5,0.66015625,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,zh,ja,raw,r10,0.689453125,512
trillionlabs/Tri-0.5B-Base,12,0.5,mean,zh,ja,raw,mrr,0.6071153531383605,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,en,ko,raw,r1,0.3828125,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,en,ko,raw,r5,0.509765625,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,en,ko,raw,r10,0.537109375,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,en,ko,raw,mrr,0.4423989431445552,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,en,ja,raw,r1,0.44921875,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,en,ja,raw,r5,0.58203125,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,en,ja,raw,r10,0.625,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,en,ja,raw,mrr,0.5093012273489425,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,en,zh,raw,r1,0.37109375,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,en,zh,raw,r5,0.53125,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,en,zh,raw,r10,0.59765625,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,en,zh,raw,mrr,0.44822477830365476,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,ko,en,raw,r1,0.251953125,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,ko,en,raw,r5,0.3046875,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,ko,en,raw,r10,0.33203125,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,ko,en,raw,mrr,0.2848745049845758,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,ko,ja,raw,r1,0.39453125,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,ko,ja,raw,r5,0.509765625,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,ko,ja,raw,r10,0.55078125,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,ko,ja,raw,mrr,0.4504096703632935,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,ko,zh,raw,r1,0.296875,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,ko,zh,raw,r5,0.38671875,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,ko,zh,raw,r10,0.458984375,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,ko,zh,raw,mrr,0.3487737955479087,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,ja,en,raw,r1,0.35546875,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,ja,en,raw,r5,0.431640625,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,ja,en,raw,r10,0.458984375,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,ja,en,raw,mrr,0.3960017496911738,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,ja,ko,raw,r1,0.5546875,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,ja,ko,raw,r5,0.685546875,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,ja,ko,raw,r10,0.73828125,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,ja,ko,raw,mrr,0.6195605770247319,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,ja,zh,raw,r1,0.58203125,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,ja,zh,raw,r5,0.685546875,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,ja,zh,raw,r10,0.734375,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,ja,zh,raw,mrr,0.6338740583434194,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,zh,en,raw,r1,0.306640625,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,zh,en,raw,r5,0.390625,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,zh,en,raw,r10,0.439453125,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,zh,en,raw,mrr,0.3549148257009224,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,zh,ko,raw,r1,0.486328125,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,zh,ko,raw,r5,0.62109375,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,zh,ko,raw,r10,0.6875,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,zh,ko,raw,mrr,0.5505756008675529,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,zh,ja,raw,r1,0.6015625,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,zh,ja,raw,r5,0.69140625,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,zh,ja,raw,r10,0.716796875,512
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,zh,ja,raw,mrr,0.6457522498489988,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,en,ko,raw,r1,0.412109375,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,en,ko,raw,r5,0.5234375,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,en,ko,raw,r10,0.552734375,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,en,ko,raw,mrr,0.4654155802985374,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,en,ja,raw,r1,0.466796875,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,en,ja,raw,r5,0.59375,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,en,ja,raw,r10,0.638671875,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,en,ja,raw,mrr,0.527357174542574,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,en,zh,raw,r1,0.404296875,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,en,zh,raw,r5,0.572265625,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,en,zh,raw,r10,0.623046875,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,en,zh,raw,mrr,0.47956617691843406,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,ko,en,raw,r1,0.263671875,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,ko,en,raw,r5,0.3125,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,ko,en,raw,r10,0.3359375,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,ko,en,raw,mrr,0.29468526942372725,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,ko,ja,raw,r1,0.392578125,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,ko,ja,raw,r5,0.501953125,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,ko,ja,raw,r10,0.544921875,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,ko,ja,raw,mrr,0.44684771661038747,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,ko,zh,raw,r1,0.291015625,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,ko,zh,raw,r5,0.404296875,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,ko,zh,raw,r10,0.462890625,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,ko,zh,raw,mrr,0.34764286858543847,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,ja,en,raw,r1,0.361328125,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,ja,en,raw,r5,0.435546875,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,ja,en,raw,r10,0.474609375,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,ja,en,raw,mrr,0.40145480285585877,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,ja,ko,raw,r1,0.55859375,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,ja,ko,raw,r5,0.701171875,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,ja,ko,raw,r10,0.75,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,ja,ko,raw,mrr,0.6289927592637043,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,ja,zh,raw,r1,0.591796875,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,ja,zh,raw,r5,0.697265625,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,ja,zh,raw,r10,0.734375,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,ja,zh,raw,mrr,0.6415877738683153,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,zh,en,raw,r1,0.314453125,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,zh,en,raw,r5,0.4140625,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,zh,en,raw,r10,0.45703125,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,zh,en,raw,mrr,0.36610335844832054,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,zh,ko,raw,r1,0.5078125,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,zh,ko,raw,r5,0.642578125,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,zh,ko,raw,r10,0.708984375,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,zh,ko,raw,mrr,0.571892037341063,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,zh,ja,raw,r1,0.583984375,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,zh,ja,raw,r5,0.6796875,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,zh,ja,raw,r10,0.720703125,512
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,zh,ja,raw,mrr,0.6297682531426797,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,en,ko,raw,r1,0.455078125,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,en,ko,raw,r5,0.556640625,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,en,ko,raw,r10,0.587890625,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,en,ko,raw,mrr,0.5036550846812334,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,en,ja,raw,r1,0.521484375,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,en,ja,raw,r5,0.63671875,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,en,ja,raw,r10,0.689453125,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,en,ja,raw,mrr,0.5784094406305991,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,en,zh,raw,r1,0.458984375,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,en,zh,raw,r5,0.626953125,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,en,zh,raw,r10,0.66796875,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,en,zh,raw,mrr,0.5364125555231526,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,ko,en,raw,r1,0.26953125,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,ko,en,raw,r5,0.30859375,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,ko,en,raw,r10,0.337890625,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,ko,en,raw,mrr,0.29739789429335506,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,ko,ja,raw,r1,0.40625,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,ko,ja,raw,r5,0.521484375,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,ko,ja,raw,r10,0.546875,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,ko,ja,raw,mrr,0.46171405314481884,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,ko,zh,raw,r1,0.3046875,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,ko,zh,raw,r5,0.419921875,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,ko,zh,raw,r10,0.46484375,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,ko,zh,raw,mrr,0.3615031715057092,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,ja,en,raw,r1,0.365234375,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,ja,en,raw,r5,0.447265625,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,ja,en,raw,r10,0.490234375,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,ja,en,raw,mrr,0.4076934261989541,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,ja,ko,raw,r1,0.591796875,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,ja,ko,raw,r5,0.744140625,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,ja,ko,raw,r10,0.783203125,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,ja,ko,raw,mrr,0.6606328093569295,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,ja,zh,raw,r1,0.6015625,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,ja,zh,raw,r5,0.72265625,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,ja,zh,raw,r10,0.74609375,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,ja,zh,raw,mrr,0.6564415055643875,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,zh,en,raw,r1,0.34375,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,zh,en,raw,r5,0.443359375,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,zh,en,raw,r10,0.484375,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,zh,en,raw,mrr,0.3932316809611942,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,zh,ko,raw,r1,0.537109375,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,zh,ko,raw,r5,0.681640625,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,zh,ko,raw,r10,0.734375,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,zh,ko,raw,mrr,0.6047104300908664,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,zh,ja,raw,r1,0.58984375,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,zh,ja,raw,r5,0.68359375,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,zh,ja,raw,r10,0.73828125,512
trillionlabs/Tri-0.5B-Base,15,0.625,mean,zh,ja,raw,mrr,0.6374881836957498,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,en,ko,raw,r1,0.4765625,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,en,ko,raw,r5,0.595703125,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,en,ko,raw,r10,0.642578125,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,en,ko,raw,mrr,0.5403666087637741,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,en,ja,raw,r1,0.55859375,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,en,ja,raw,r5,0.6953125,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,en,ja,raw,r10,0.734375,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,en,ja,raw,mrr,0.6232191777233111,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,en,zh,raw,r1,0.52734375,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,en,zh,raw,r5,0.66796875,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,en,zh,raw,r10,0.71875,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,en,zh,raw,mrr,0.595164368040086,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,ko,en,raw,r1,0.271484375,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,ko,en,raw,r5,0.322265625,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,ko,en,raw,r10,0.341796875,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,ko,en,raw,mrr,0.3012096624939973,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,ko,ja,raw,r1,0.4453125,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,ko,ja,raw,r5,0.55078125,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,ko,ja,raw,r10,0.607421875,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,ko,ja,raw,mrr,0.5002617131880787,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,ko,zh,raw,r1,0.3515625,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,ko,zh,raw,r5,0.46484375,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,ko,zh,raw,r10,0.521484375,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,ko,zh,raw,mrr,0.41006454904323103,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,ja,en,raw,r1,0.369140625,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,ja,en,raw,r5,0.44921875,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,ja,en,raw,r10,0.4921875,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,ja,en,raw,mrr,0.4102109532076448,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,ja,ko,raw,r1,0.654296875,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,ja,ko,raw,r5,0.787109375,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,ja,ko,raw,r10,0.833984375,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,ja,ko,raw,mrr,0.7162450450893061,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,ja,zh,raw,r1,0.634765625,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,ja,zh,raw,r5,0.736328125,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,ja,zh,raw,r10,0.771484375,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,ja,zh,raw,mrr,0.6851883888668091,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,zh,en,raw,r1,0.359375,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,zh,en,raw,r5,0.44921875,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,zh,en,raw,r10,0.498046875,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,zh,en,raw,mrr,0.4080782911101356,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,zh,ko,raw,r1,0.60546875,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,zh,ko,raw,r5,0.7265625,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,zh,ko,raw,r10,0.7578125,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,zh,ko,raw,mrr,0.6614359513248521,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,zh,ja,raw,r1,0.619140625,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,zh,ja,raw,r5,0.728515625,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,zh,ja,raw,r10,0.771484375,512
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,mean,zh,ja,raw,mrr,0.6686064131044537,512
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,en,ko,raw,r1,0.49609375,512
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,en,ko,raw,r5,0.630859375,512
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,en,ko,raw,r10,0.6875,512
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,en,ko,raw,mrr,0.5660818204955319,512
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,en,ja,raw,r1,0.56640625,512
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,en,ja,raw,r5,0.71484375,512
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,en,ja,raw,r10,0.765625,512
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,en,ja,raw,mrr,0.637119024673816,512
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,en,zh,raw,r1,0.57421875,512
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,en,zh,raw,r5,0.6953125,512
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,en,zh,raw,r10,0.744140625,512
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,en,zh,raw,mrr,0.6301106555257436,512
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,ko,en,raw,r1,0.240234375,512
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,ko,en,raw,r5,0.302734375,512
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,ko,en,raw,r10,0.32421875,512
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,ko,en,raw,mrr,0.27479740941394565,512
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,ko,ja,raw,r1,0.4140625,512
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,ko,ja,raw,r5,0.5234375,512
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,ko,ja,raw,r10,0.5703125,512
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,ko,ja,raw,mrr,0.46977165142588,512
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,ko,zh,raw,r1,0.318359375,512
