model,layer,normalized_depth,pooling,source_language,target_language,condition,metric,value,n
Qwen/Qwen2.5-0.5B,3,0.125,last_token,en,ko,raw,r10,0.10546875,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,en,ko,raw,mrr,0.059787747486005016,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,en,ja,raw,r1,0.015625,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,en,ja,raw,r5,0.029296875,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,en,ja,raw,r10,0.05859375,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,en,ja,raw,mrr,0.034346950528588875,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,en,zh,raw,r1,0.103515625,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,en,zh,raw,r5,0.248046875,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,en,zh,raw,r10,0.341796875,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,en,zh,raw,mrr,0.18435916505385555,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,ko,en,raw,r1,0.029296875,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,ko,en,raw,r5,0.078125,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,ko,en,raw,r10,0.130859375,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,ko,en,raw,mrr,0.06842724597116329,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,ko,ja,raw,r1,0.017578125,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,ko,ja,raw,r5,0.060546875,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,ko,ja,raw,r10,0.1015625,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,ko,ja,raw,mrr,0.051032734756297084,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,ko,zh,raw,r1,0.025390625,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,ko,zh,raw,r5,0.0703125,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,ko,zh,raw,r10,0.103515625,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,ko,zh,raw,mrr,0.058587147139693624,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,ja,en,raw,r1,0.017578125,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,ja,en,raw,r5,0.076171875,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,ja,en,raw,r10,0.111328125,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,ja,en,raw,mrr,0.053275397937950206,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,ja,ko,raw,r1,0.02734375,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,ja,ko,raw,r5,0.0625,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,ja,ko,raw,r10,0.12109375,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,ja,ko,raw,mrr,0.05989661231045326,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,ja,zh,raw,r1,0.044921875,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,ja,zh,raw,r5,0.095703125,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,ja,zh,raw,r10,0.130859375,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,ja,zh,raw,mrr,0.08043542069753874,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,zh,en,raw,r1,0.216796875,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,zh,en,raw,r5,0.400390625,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,zh,en,raw,r10,0.47265625,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,zh,en,raw,mrr,0.3026674042472024,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,zh,ko,raw,r1,0.021484375,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,zh,ko,raw,r5,0.0859375,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,zh,ko,raw,r10,0.10546875,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,zh,ko,raw,mrr,0.05737453145427261,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,zh,ja,raw,r1,0.02734375,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,zh,ja,raw,r5,0.05859375,512
