model,layer,normalized_depth,pooling,condition,seed,source_language,target_language,metric,value,n_train,n_eval,record_type,comparison,ci_lower,ci_upper,n_resamples
Qwen/Qwen2.5-0.5B,22,0.9166666666666666,last_token,remove_language,,ja,ko,r1,0.728515625,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,22,0.9166666666666666,last_token,remove_language,,ja,ko,mrr,0.7933719627882894,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,22,0.9166666666666666,last_token,remove_language,,ja,zh,r1,0.732421875,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,22,0.9166666666666666,last_token,remove_language,,ja,zh,mrr,0.8045451685328651,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,22,0.9166666666666666,last_token,remove_language,,zh,en,r1,0.7578125,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,22,0.9166666666666666,last_token,remove_language,,zh,en,mrr,0.8296961797525817,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,22,0.9166666666666666,last_token,remove_language,,zh,ko,r1,0.578125,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,22,0.9166666666666666,last_token,remove_language,,zh,ko,mrr,0.6887150851434244,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,22,0.9166666666666666,last_token,remove_language,,zh,ja,r1,0.6640625,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,22,0.9166666666666666,last_token,remove_language,,zh,ja,mrr,0.7661806546105527,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,last_token,remove_language,,en,ko,r1,0.634765625,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,last_token,remove_language,,en,ko,mrr,0.739609142037008,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,last_token,remove_language,,en,ja,r1,0.87890625,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,last_token,remove_language,,en,ja,mrr,0.9290166025171065,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,last_token,remove_language,,en,zh,r1,0.904296875,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,last_token,remove_language,,en,zh,mrr,0.9400211918780192,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,last_token,remove_language,,ko,en,r1,0.30859375,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,last_token,remove_language,,ko,en,mrr,0.40579713301035747,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,last_token,remove_language,,ko,ja,r1,0.693359375,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,last_token,remove_language,,ko,ja,mrr,0.7770976177673842,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,last_token,remove_language,,ko,zh,r1,0.501953125,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,last_token,remove_language,,ko,zh,mrr,0.6011866385429414,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,last_token,remove_language,,ja,en,r1,0.587890625,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,last_token,remove_language,,ja,en,mrr,0.6884750709152482,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,last_token,remove_language,,ja,ko,r1,0.7734375,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,last_token,remove_language,,ja,ko,mrr,0.8257123040454608,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,last_token,remove_language,,ja,zh,r1,0.75390625,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,last_token,remove_language,,ja,zh,mrr,0.8271015461698372,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,last_token,remove_language,,zh,en,r1,0.80078125,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,last_token,remove_language,,zh,en,mrr,0.8583566783812715,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,last_token,remove_language,,zh,ko,r1,0.662109375,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,last_token,remove_language,,zh,ko,mrr,0.7473110928366005,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,last_token,remove_language,,zh,ja,r1,0.90625,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,23,0.9583333333333334,last_token,remove_language,,zh,ja,mrr,0.9424429921207265,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,last_token,remove_language,,en,ko,r1,0.240234375,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,last_token,remove_language,,en,ko,mrr,0.341785642380547,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,last_token,remove_language,,en,ja,r1,0.314453125,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,last_token,remove_language,,en,ja,mrr,0.46027954773052104,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,last_token,remove_language,,en,zh,r1,0.416015625,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,last_token,remove_language,,en,zh,mrr,0.545914623359992,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,last_token,remove_language,,ko,en,r1,0.04296875,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,last_token,remove_language,,ko,en,mrr,0.11006356866561448,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,last_token,remove_language,,ko,ja,r1,0.419921875,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,last_token,remove_language,,ko,ja,mrr,0.5469024547118473,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,last_token,remove_language,,ko,zh,r1,0.19921875,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,last_token,remove_language,,ko,zh,mrr,0.3043279981711645,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,last_token,remove_language,,ja,en,r1,0.126953125,1024,2048,metric,,,,
Qwen/Qwen2.5-0.5B,24,1.0,last_token,remove_language,,ja,en,mrr,0.253855812831223,1024,2048,metric,,,,
