model,layer,normalized_depth,pooling,condition,seed,source_language,target_language,metric,value,n_train,n_eval
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_language,,zh,en,r1,0.0390625,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_language,,zh,en,mrr,0.10050739730048139,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_language,,zh,ko,r1,0.580078125,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_language,,zh,ko,mrr,0.6523762207973518,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_language,,zh,ja,r1,0.609375,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_language,,zh,ja,mrr,0.6729633350313304,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_language,,,,language_probe_accuracy,0.98583984375,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_language,,,,language_probe_macro_f1,0.9858306356622146,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_language,,en,ko,r1,0.251953125,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_language,,en,ko,mrr,0.30974982464693446,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_language,,en,ja,r1,0.283203125,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_language,,en,ja,mrr,0.3600476865900256,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_language,,en,zh,r1,0.208984375,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_language,,en,zh,mrr,0.27654369376032123,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_language,,ko,en,r1,0.19140625,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_language,,ko,en,mrr,0.23070675930688544,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_language,,ko,ja,r1,0.255859375,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_language,,ko,ja,mrr,0.32102743138748446,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_language,,ko,zh,r1,0.15234375,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_language,,ko,zh,mrr,0.2070017013650463,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_language,,ja,en,r1,0.279296875,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_language,,ja,en,mrr,0.3263918198971592,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_language,,ja,ko,r1,0.39453125,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_language,,ja,ko,mrr,0.46940294072473476,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_language,,ja,zh,r1,0.44921875,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_language,,ja,zh,mrr,0.512693241308899,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_language,,zh,en,r1,0.240234375,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_language,,zh,en,mrr,0.288774142812081,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_language,,zh,ko,r1,0.30859375,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_language,,zh,ko,mrr,0.3943615278922947,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_language,,zh,ja,r1,0.474609375,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_language,,zh,ja,mrr,0.540126727968867,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_language,,,,language_probe_accuracy,0.25,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_language,,,,language_probe_macro_f1,0.1,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_language,,en,ko,r1,0.712890625,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_language,,en,ko,mrr,0.7545838686996821,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_language,,en,ja,r1,0.720703125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_language,,en,ja,mrr,0.7645380165633227,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_language,,en,zh,r1,0.740234375,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_language,,en,zh,mrr,0.7706077275500087,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_language,,ko,en,r1,0.740234375,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_language,,ko,en,mrr,0.78251414321286,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_language,,ko,ja,r1,0.822265625,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_language,,ko,ja,mrr,0.8551448243858848,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_language,,ko,zh,r1,0.748046875,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_language,,ko,zh,mrr,0.786170585887028,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_language,,ja,en,r1,0.72265625,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_language,,ja,en,mrr,0.7750870067100534,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_language,,ja,ko,r1,0.818359375,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_language,,ja,ko,mrr,0.8467112512647732,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_language,,ja,zh,r1,0.78125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_language,,ja,zh,mrr,0.8216027784503492,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_language,,zh,en,r1,0.724609375,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_language,,zh,en,mrr,0.7702296374307057,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_language,,zh,ko,r1,0.724609375,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_language,,zh,ko,mrr,0.7715874712815995,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_language,,zh,ja,r1,0.771484375,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_language,,zh,ja,mrr,0.8194309571463081,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_language,,,,language_probe_accuracy,0.94140625,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_language,,,,language_probe_macro_f1,0.9415784776677829,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_language,,en,ko,r1,0.712890625,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_language,,en,ko,mrr,0.7504145129898954,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_language,,en,ja,r1,0.716796875,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_language,,en,ja,mrr,0.7619938861864004,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_language,,en,zh,r1,0.744140625,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_language,,en,zh,mrr,0.7736509657770373,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_language,,ko,en,r1,0.744140625,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_language,,ko,en,mrr,0.7852750710868509,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_language,,ko,ja,r1,0.828125,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_language,,ko,ja,mrr,0.8581631176144587,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_language,,ko,zh,r1,0.76171875,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_language,,ko,zh,mrr,0.796141978140184,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_language,,ja,en,r1,0.716796875,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_language,,ja,en,mrr,0.7724433159535267,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_language,,ja,ko,r1,0.833984375,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_language,,ja,ko,mrr,0.8544752238326695,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_language,,ja,zh,r1,0.787109375,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_language,,ja,zh,mrr,0.8259421826741808,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_language,,zh,en,r1,0.732421875,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_language,,zh,en,mrr,0.7750716363921911,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_language,,zh,ko,r1,0.744140625,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_language,,zh,ko,mrr,0.7841951400509457,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_language,,zh,ja,r1,0.787109375,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_language,,zh,ja,mrr,0.8292381377663604,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_language,,,,language_probe_accuracy,0.96240234375,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_language,,,,language_probe_macro_f1,0.962567348722128,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_language,,en,ko,r1,0.708984375,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_language,,en,ko,mrr,0.7504916130417909,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_language,,en,ja,r1,0.73046875,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_language,,en,ja,mrr,0.7744924896992689,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_language,,en,zh,r1,0.75390625,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_language,,en,zh,mrr,0.7819377316915732,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_language,,ko,en,r1,0.7421875,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_language,,ko,en,mrr,0.7881019057175702,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_language,,ko,ja,r1,0.83203125,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_language,,ko,ja,mrr,0.8650762196601751,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_language,,ko,zh,r1,0.771484375,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_language,,ko,zh,mrr,0.8093973773059138,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_language,,ja,en,r1,0.736328125,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_language,,ja,en,mrr,0.7857892713134166,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_language,,ja,ko,r1,0.845703125,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_language,,ja,ko,mrr,0.8638319383141775,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_language,,ja,zh,r1,0.796875,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_language,,ja,zh,mrr,0.8386665930910248,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_language,,zh,en,r1,0.74609375,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_language,,zh,en,mrr,0.7860204438108269,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_language,,zh,ko,r1,0.7578125,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_language,,zh,ko,mrr,0.7970732169897374,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_language,,zh,ja,r1,0.806640625,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_language,,zh,ja,mrr,0.8417036295065548,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_language,,,,language_probe_accuracy,0.97216796875,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_language,,,,language_probe_macro_f1,0.972239235947848,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_language,,en,ko,r1,0.712890625,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_language,,en,ko,mrr,0.7605790383486464,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_language,,en,ja,r1,0.7421875,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_language,,en,ja,mrr,0.7844772896892355,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_language,,en,zh,r1,0.775390625,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_language,,en,zh,mrr,0.808144583965406,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_language,,ko,en,r1,0.7734375,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_language,,ko,en,mrr,0.8094654084827944,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_language,,ko,ja,r1,0.865234375,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_language,,ko,ja,mrr,0.8915230880153948,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_language,,ko,zh,r1,0.779296875,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_language,,ko,zh,mrr,0.8223031060223374,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_language,,ja,en,r1,0.76953125,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_language,,ja,en,mrr,0.8088700908654258,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_language,,ja,ko,r1,0.8515625,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_language,,ja,ko,mrr,0.8693935765791254,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_language,,ja,zh,r1,0.8125,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_language,,ja,zh,mrr,0.8509858293638265,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_language,,zh,en,r1,0.78125,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_language,,zh,en,mrr,0.8218417154813018,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_language,,zh,ko,r1,0.767578125,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_language,,zh,ko,mrr,0.8092961734192644,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_language,,zh,ja,r1,0.83984375,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_language,,zh,ja,mrr,0.8692589273556512,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_language,,,,language_probe_accuracy,0.96728515625,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_language,,,,language_probe_macro_f1,0.9674049894780529,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_language,,en,ko,r1,0.6953125,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_language,,en,ko,mrr,0.7444802742542893,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_language,,en,ja,r1,0.732421875,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_language,,en,ja,mrr,0.7741378381589927,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_language,,en,zh,r1,0.76953125,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_language,,en,zh,mrr,0.8085649196411271,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_language,,ko,en,r1,0.78515625,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_language,,ko,en,mrr,0.8230690887683918,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_language,,ko,ja,r1,0.88671875,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_language,,ko,ja,mrr,0.9094996617401725,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_language,,ko,zh,r1,0.80859375,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_language,,ko,zh,mrr,0.8475451259898368,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_language,,ja,en,r1,0.78515625,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_language,,ja,en,mrr,0.8275574174187844,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_language,,ja,ko,r1,0.86328125,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_language,,ja,ko,mrr,0.8841117929458349,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_language,,ja,zh,r1,0.830078125,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_language,,ja,zh,mrr,0.867725324720654,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_language,,zh,en,r1,0.81640625,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_language,,zh,en,mrr,0.850652532366033,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_language,,zh,ko,r1,0.78125,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_language,,zh,ko,mrr,0.8284096742623778,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_language,,zh,ja,r1,0.85546875,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_language,,zh,ja,mrr,0.8831404554469032,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_language,,,,language_probe_accuracy,0.97021484375,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_language,,,,language_probe_macro_f1,0.970230561227686,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_language,,en,ko,r1,0.734375,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_language,,en,ko,mrr,0.7800919021142021,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_language,,en,ja,r1,0.7734375,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_language,,en,ja,mrr,0.816186550022076,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_language,,en,zh,r1,0.814453125,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_language,,en,zh,mrr,0.8491145720584787,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_language,,ko,en,r1,0.818359375,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_language,,ko,en,mrr,0.8562709906444712,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_language,,ko,ja,r1,0.904296875,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_language,,ko,ja,mrr,0.9252475540817426,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_language,,ko,zh,r1,0.84375,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_language,,ko,zh,mrr,0.8725105753969137,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_language,,ja,en,r1,0.828125,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_language,,ja,en,mrr,0.8639851857657587,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_language,,ja,ko,r1,0.880859375,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_language,,ja,ko,mrr,0.9024052160967633,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_language,,ja,zh,r1,0.857421875,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_language,,ja,zh,mrr,0.8893874232061725,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_language,,zh,en,r1,0.83984375,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_language,,zh,en,mrr,0.873244866015689,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_language,,zh,ko,r1,0.80859375,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_language,,zh,ko,mrr,0.850594492768256,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_language,,zh,ja,r1,0.8671875,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_language,,zh,ja,mrr,0.8950687332653553,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_language,,,,language_probe_accuracy,0.97607421875,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_language,,,,language_probe_macro_f1,0.9760773711586108,1024,2048
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,remove_language,,en,ko,r1,0.75,1024,2048
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,remove_language,,en,ko,mrr,0.7967383810070019,1024,2048
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,remove_language,,en,ja,r1,0.806640625,1024,2048
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,remove_language,,en,ja,mrr,0.8433572345841899,1024,2048
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,remove_language,,en,zh,r1,0.849609375,1024,2048
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,remove_language,,en,zh,mrr,0.8765893094382384,1024,2048
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,remove_language,,ko,en,r1,0.83203125,1024,2048
trillionlabs/Tri-0.5B-Base,14,0.5833333333333334,mean,remove_language,,ko,en,mrr,0.8726704512929444,1024,2048
