model,layer,normalized_depth,pooling,condition,train_language,test_language,metric,value,accuracy,macro_f1,english_score,transfer_gap,n_train,n_centroid_samples,n_eval,n_classes
Qwen/Qwen2.5-0.5B,12,0.5,mean,raw,en,ko,macro_f1,0.2553921429934952,0.35133333333333333,0.2553921429934952,0.7522233981783746,0.49683125518487936,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,12,0.5,mean,raw,en,ja,accuracy,0.45466666666666666,0.45466666666666666,0.36806040129598344,0.804,0.3493333333333334,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,12,0.5,mean,raw,en,ja,macro_f1,0.36806040129598344,0.45466666666666666,0.36806040129598344,0.7522233981783746,0.38416299688239114,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,12,0.5,mean,raw,en,zh,accuracy,0.672,0.672,0.6234337902000747,0.804,0.132,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,12,0.5,mean,raw,en,zh,macro_f1,0.6234337902000747,0.672,0.6234337902000747,0.7522233981783746,0.12878960797829986,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,12,0.5,mean,global-centered,en,en,accuracy,0.804,0.804,0.7522233981783746,0.804,0.0,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,12,0.5,mean,global-centered,en,en,macro_f1,0.7522233981783746,0.804,0.7522233981783746,0.7522233981783746,0.0,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,12,0.5,mean,global-centered,en,ko,accuracy,0.35133333333333333,0.35133333333333333,0.2553921429934952,0.804,0.4526666666666667,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,12,0.5,mean,global-centered,en,ko,macro_f1,0.2553921429934952,0.35133333333333333,0.2553921429934952,0.7522233981783746,0.49683125518487936,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,12,0.5,mean,global-centered,en,ja,accuracy,0.45466666666666666,0.45466666666666666,0.36806040129598344,0.804,0.3493333333333334,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,12,0.5,mean,global-centered,en,ja,macro_f1,0.36806040129598344,0.45466666666666666,0.36806040129598344,0.7522233981783746,0.38416299688239114,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,12,0.5,mean,global-centered,en,zh,accuracy,0.672,0.672,0.6234337902000747,0.804,0.132,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,12,0.5,mean,global-centered,en,zh,macro_f1,0.6234337902000747,0.672,0.6234337902000747,0.7522233981783746,0.12878960797829986,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,12,0.5,mean,per-language-centered,en,en,accuracy,0.804,0.804,0.7522233981783746,0.804,0.0,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,12,0.5,mean,per-language-centered,en,en,macro_f1,0.7522233981783746,0.804,0.7522233981783746,0.7522233981783746,0.0,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,12,0.5,mean,per-language-centered,en,ko,accuracy,0.5333333333333333,0.5333333333333333,0.4380860679959686,0.804,0.2706666666666667,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,12,0.5,mean,per-language-centered,en,ko,macro_f1,0.4380860679959686,0.5333333333333333,0.4380860679959686,0.7522233981783746,0.31413733018240597,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,12,0.5,mean,per-language-centered,en,ja,accuracy,0.612,0.612,0.5303470130141847,0.804,0.19200000000000006,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,12,0.5,mean,per-language-centered,en,ja,macro_f1,0.5303470130141847,0.612,0.5303470130141847,0.7522233981783746,0.22187638516418984,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,12,0.5,mean,per-language-centered,en,zh,accuracy,0.6853333333333333,0.6853333333333333,0.6287692230438364,0.804,0.1186666666666667,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,12,0.5,mean,per-language-centered,en,zh,macro_f1,0.6287692230438364,0.6853333333333333,0.6287692230438364,0.7522233981783746,0.12345417513453816,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,24,1.0,mean,raw,en,en,accuracy,0.7893333333333333,0.7893333333333333,0.7340058948520222,0.7893333333333333,0.0,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,24,1.0,mean,raw,en,en,macro_f1,0.7340058948520222,0.7893333333333333,0.7340058948520222,0.7340058948520222,0.0,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,24,1.0,mean,raw,en,ko,accuracy,0.168,0.168,0.09594113176683429,0.7893333333333333,0.6213333333333333,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,24,1.0,mean,raw,en,ko,macro_f1,0.09594113176683429,0.168,0.09594113176683429,0.7340058948520222,0.6380647630851879,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,24,1.0,mean,raw,en,ja,accuracy,0.132,0.132,0.07461259225903144,0.7893333333333333,0.6573333333333333,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,24,1.0,mean,raw,en,ja,macro_f1,0.07461259225903144,0.132,0.07461259225903144,0.7340058948520222,0.6593933025929908,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,24,1.0,mean,raw,en,zh,accuracy,0.49066666666666664,0.49066666666666664,0.4573279570674612,0.7893333333333333,0.2986666666666667,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,24,1.0,mean,raw,en,zh,macro_f1,0.4573279570674612,0.49066666666666664,0.4573279570674612,0.7340058948520222,0.27667793778456096,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,24,1.0,mean,global-centered,en,en,accuracy,0.7893333333333333,0.7893333333333333,0.7340058948520222,0.7893333333333333,0.0,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,24,1.0,mean,global-centered,en,en,macro_f1,0.7340058948520222,0.7893333333333333,0.7340058948520222,0.7340058948520222,0.0,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,24,1.0,mean,global-centered,en,ko,accuracy,0.168,0.168,0.09594113176683429,0.7893333333333333,0.6213333333333333,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,24,1.0,mean,global-centered,en,ko,macro_f1,0.09594113176683429,0.168,0.09594113176683429,0.7340058948520222,0.6380647630851879,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,24,1.0,mean,global-centered,en,ja,accuracy,0.132,0.132,0.07461259225903144,0.7893333333333333,0.6573333333333333,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,24,1.0,mean,global-centered,en,ja,macro_f1,0.07461259225903144,0.132,0.07461259225903144,0.7340058948520222,0.6593933025929908,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,24,1.0,mean,global-centered,en,zh,accuracy,0.49066666666666664,0.49066666666666664,0.4573279570674612,0.7893333333333333,0.2986666666666667,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,24,1.0,mean,global-centered,en,zh,macro_f1,0.4573279570674612,0.49066666666666664,0.4573279570674612,0.7340058948520222,0.27667793778456096,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,24,1.0,mean,per-language-centered,en,en,accuracy,0.7893333333333333,0.7893333333333333,0.7340058948520222,0.7893333333333333,0.0,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,24,1.0,mean,per-language-centered,en,en,macro_f1,0.7340058948520222,0.7893333333333333,0.7340058948520222,0.7340058948520222,0.0,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,24,1.0,mean,per-language-centered,en,ko,accuracy,0.43733333333333335,0.43733333333333335,0.3585684242769218,0.7893333333333333,0.352,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,24,1.0,mean,per-language-centered,en,ko,macro_f1,0.3585684242769218,0.43733333333333335,0.3585684242769218,0.7340058948520222,0.37543747057510035,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,24,1.0,mean,per-language-centered,en,ja,accuracy,0.5233333333333333,0.5233333333333333,0.44556006760104805,0.7893333333333333,0.266,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,24,1.0,mean,per-language-centered,en,ja,macro_f1,0.44556006760104805,0.5233333333333333,0.44556006760104805,0.7340058948520222,0.2884458272509741,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,24,1.0,mean,per-language-centered,en,zh,accuracy,0.624,0.624,0.5611423362354907,0.7893333333333333,0.16533333333333333,3000,3000,1500,60
Qwen/Qwen2.5-0.5B,24,1.0,mean,per-language-centered,en,zh,macro_f1,0.5611423362354907,0.624,0.5611423362354907,0.7340058948520222,0.17286355861653147,3000,3000,1500,60
