model,layer,normalized_depth,pooling,source_language,target_language,metric,n_train,n_eval,condition,status,value
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,en,r5,256,512,delta,ok,-0.3671875
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,en,r10,256,512,raw,ok,0.916015625
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,en,r10,256,512,centered,ok,0.6171875
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,en,r10,256,512,centered_delta,ok,-0.298828125
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,en,r10,256,512,aligned,ok,0.51953125
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,en,r10,256,512,delta,ok,-0.396484375
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,en,mrr,256,512,raw,ok,0.7505058277278935
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,en,mrr,256,512,centered,ok,0.5847477648368414
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,en,mrr,256,512,centered_delta,ok,-0.1657580628910521
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,en,mrr,256,512,aligned,ok,0.4362281783641211
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,en,mrr,256,512,delta,ok,-0.31427764936377245
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,ja,r1,256,512,raw,ok,0.068359375
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,ja,r1,256,512,centered,ok,0.470703125
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,ja,r1,256,512,centered_delta,ok,0.40234375
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,ja,r1,256,512,aligned,ok,0.345703125
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,ja,r1,256,512,delta,ok,0.27734375
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,ja,r5,256,512,raw,ok,0.12109375
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,ja,r5,256,512,centered,ok,0.5390625
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,ja,r5,256,512,centered_delta,ok,0.41796875
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,ja,r5,256,512,aligned,ok,0.4375
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,ja,r5,256,512,delta,ok,0.31640625
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,ja,r10,256,512,raw,ok,0.146484375
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,ja,r10,256,512,centered,ok,0.55078125
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,ja,r10,256,512,centered_delta,ok,0.404296875
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,ja,r10,256,512,aligned,ok,0.474609375
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,ja,r10,256,512,delta,ok,0.328125
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,ja,mrr,256,512,raw,ok,0.10184690889206766
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,ja,mrr,256,512,centered,ok,0.5044293657343492
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,ja,mrr,256,512,centered_delta,ok,0.4025824568422815
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,ja,mrr,256,512,aligned,ok,0.39241152935012474
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,ja,mrr,256,512,delta,ok,0.2905646204580571
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,en,r1,256,512,raw,ok,0.806640625
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,en,r1,256,512,centered,ok,0.5390625
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,en,r1,256,512,centered_delta,ok,-0.267578125
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,en,r1,256,512,aligned,ok,0.408203125
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,en,r1,256,512,delta,ok,-0.3984375
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,en,r5,256,512,raw,ok,0.923828125
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,en,r5,256,512,centered,ok,0.595703125
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,en,r5,256,512,centered_delta,ok,-0.328125
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,en,r5,256,512,aligned,ok,0.5
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,en,r5,256,512,delta,ok,-0.423828125
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,en,r10,256,512,raw,ok,0.95703125
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,en,r10,256,512,centered,ok,0.607421875
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,en,r10,256,512,centered_delta,ok,-0.349609375
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,en,r10,256,512,aligned,ok,0.5234375
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,en,r10,256,512,delta,ok,-0.43359375
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,en,mrr,256,512,raw,ok,0.8590737946190883
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,en,mrr,256,512,centered,ok,0.5675159250499617
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,en,mrr,256,512,centered_delta,ok,-0.29155786956912655
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,en,mrr,256,512,aligned,ok,0.45191618037577763
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,en,mrr,256,512,delta,ok,-0.40715761424331065
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,zh,r1,256,512,raw,ok,0.818359375
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,zh,r1,256,512,centered,ok,0.642578125
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,zh,r1,256,512,centered_delta,ok,-0.17578125
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,zh,r1,256,512,aligned,ok,0.513671875
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,zh,r1,256,512,delta,ok,-0.3046875
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,zh,r5,256,512,raw,ok,0.859375
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,zh,r5,256,512,centered,ok,0.671875
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,zh,r5,256,512,centered_delta,ok,-0.1875
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,zh,r5,256,512,aligned,ok,0.580078125
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,zh,r5,256,512,delta,ok,-0.279296875
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,zh,r10,256,512,raw,ok,0.875
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,zh,r10,256,512,centered,ok,0.685546875
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,zh,r10,256,512,centered_delta,ok,-0.189453125
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,zh,r10,256,512,aligned,ok,0.599609375
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,zh,r10,256,512,delta,ok,-0.275390625
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,zh,mrr,256,512,raw,ok,0.839183034302194
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,zh,mrr,256,512,centered,ok,0.6598660305495743
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,zh,mrr,256,512,centered_delta,ok,-0.17931700375261972
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,zh,mrr,256,512,aligned,ok,0.5476158256716843
Qwen/Qwen2.5-0.5B,9,0.375,mean,en,zh,mrr,256,512,delta,ok,-0.29156720863050967
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,en,r1,256,512,raw,ok,0.84765625
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,en,r1,256,512,centered,ok,0.552734375
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,en,r1,256,512,centered_delta,ok,-0.294921875
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,en,r1,256,512,aligned,ok,0.388671875
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,en,r1,256,512,delta,ok,-0.458984375
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,en,r5,256,512,raw,ok,0.91796875
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,en,r5,256,512,centered,ok,0.603515625
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,en,r5,256,512,centered_delta,ok,-0.314453125
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,en,r5,256,512,aligned,ok,0.453125
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,en,r5,256,512,delta,ok,-0.46484375
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,en,r10,256,512,raw,ok,0.927734375
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,en,r10,256,512,centered,ok,0.62890625
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,en,r10,256,512,centered_delta,ok,-0.298828125
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,en,r10,256,512,aligned,ok,0.482421875
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,en,r10,256,512,delta,ok,-0.4453125
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,en,mrr,256,512,raw,ok,0.8792145451638148
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,en,mrr,256,512,centered,ok,0.5778616105896788
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,en,mrr,256,512,centered_delta,ok,-0.30135293457413603
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,en,mrr,256,512,aligned,ok,0.42450077325430546
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,en,mrr,256,512,delta,ok,-0.45471377190950935
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,ja,r1,256,512,raw,ok,0.828125
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,ja,r1,256,512,centered,ok,0.548828125
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,ja,r1,256,512,centered_delta,ok,-0.279296875
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,ja,r1,256,512,aligned,ok,0.38671875
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,ja,r1,256,512,delta,ok,-0.44140625
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,ja,r5,256,512,raw,ok,0.90625
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,ja,r5,256,512,centered,ok,0.623046875
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,ja,r5,256,512,centered_delta,ok,-0.283203125
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,ja,r5,256,512,aligned,ok,0.4921875
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,ja,r5,256,512,delta,ok,-0.4140625
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,ja,r10,256,512,raw,ok,0.92578125
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,ja,r10,256,512,centered,ok,0.646484375
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,ja,r10,256,512,centered_delta,ok,-0.279296875
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,ja,r10,256,512,aligned,ok,0.5390625
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,ja,r10,256,512,delta,ok,-0.38671875
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,ja,mrr,256,512,raw,ok,0.8633750358817427
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,ja,mrr,256,512,centered,ok,0.5854019332633291
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,ja,mrr,256,512,centered_delta,ok,-0.27797310261841357
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,ja,mrr,256,512,aligned,ok,0.44183255209338856
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,ja,mrr,256,512,delta,ok,-0.4215424837883541
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,ko,r1,256,512,raw,ok,0.646484375
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,ko,r1,256,512,centered,ok,0.537109375
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,ko,r1,256,512,centered_delta,ok,-0.109375
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,ko,r1,256,512,aligned,ok,0.37109375
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,ko,r1,256,512,delta,ok,-0.275390625
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,ko,r5,256,512,raw,ok,0.728515625
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,ko,r5,256,512,centered,ok,0.59375
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,ko,r5,256,512,centered_delta,ok,-0.134765625
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,ko,r5,256,512,aligned,ok,0.4609375
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,ko,r5,256,512,delta,ok,-0.267578125
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,ko,r10,256,512,raw,ok,0.76171875
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,ko,r10,256,512,centered,ok,0.609375
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,ko,r10,256,512,centered_delta,ok,-0.15234375
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,ko,r10,256,512,aligned,ok,0.50390625
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,ko,r10,256,512,delta,ok,-0.2578125
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,ko,mrr,256,512,raw,ok,0.6879057873635489
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,ko,mrr,256,512,centered,ok,0.5639391184312573
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,ko,mrr,256,512,centered_delta,ok,-0.12396666893229158
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,ko,mrr,256,512,aligned,ok,0.41896557402249174
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,ko,mrr,256,512,delta,ok,-0.26894021334105717
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,zh,r1,256,512,raw,ok,0.513671875
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,zh,r1,256,512,centered,ok,0.533203125
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,zh,r1,256,512,centered_delta,ok,0.01953125
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,zh,r1,256,512,aligned,ok,0.40234375
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,zh,r1,256,512,delta,ok,-0.111328125
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,zh,r5,256,512,raw,ok,0.716796875
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,zh,r5,256,512,centered,ok,0.595703125
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,zh,r5,256,512,centered_delta,ok,-0.12109375
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,zh,r5,256,512,aligned,ok,0.505859375
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,zh,r5,256,512,delta,ok,-0.2109375
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,zh,r10,256,512,raw,ok,0.78515625
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,zh,r10,256,512,centered,ok,0.62890625
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,zh,r10,256,512,centered_delta,ok,-0.15625
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,zh,r10,256,512,aligned,ok,0.544921875
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,zh,r10,256,512,delta,ok,-0.240234375
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,zh,mrr,256,512,raw,ok,0.6077550352477508
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,zh,mrr,256,512,centered,ok,0.565790833368692
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,zh,mrr,256,512,centered_delta,ok,-0.041964201879058805
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,zh,mrr,256,512,aligned,ok,0.4539968846291506
Qwen/Qwen2.5-0.5B,9,0.375,mean,ko,zh,mrr,256,512,delta,ok,-0.15375815061860015
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ko,r1,256,512,raw,ok,0.04296875
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ko,r1,256,512,centered,ok,0.35546875
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ko,r1,256,512,centered_delta,ok,0.3125
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ko,r1,256,512,aligned,ok,0.240234375
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ko,r1,256,512,delta,ok,0.197265625
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ko,r5,256,512,raw,ok,0.115234375
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ko,r5,256,512,centered,ok,0.423828125
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ko,r5,256,512,centered_delta,ok,0.30859375
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ko,r5,256,512,aligned,ok,0.328125
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ko,r5,256,512,delta,ok,0.212890625
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ko,r10,256,512,raw,ok,0.130859375
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ko,r10,256,512,centered,ok,0.44921875
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ko,r10,256,512,centered_delta,ok,0.318359375
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ko,r10,256,512,aligned,ok,0.3828125
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ko,r10,256,512,delta,ok,0.251953125
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ko,mrr,256,512,raw,ok,0.08263059738816775
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ko,mrr,256,512,centered,ok,0.3937806834431285
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ko,mrr,256,512,centered_delta,ok,0.31115008605496075
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ko,mrr,256,512,aligned,ok,0.2913627865219484
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ko,mrr,256,512,delta,ok,0.20873218913378067
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,zh,r1,256,512,raw,ok,0.755859375
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,zh,r1,256,512,centered,ok,0.580078125
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,zh,r1,256,512,centered_delta,ok,-0.17578125
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,zh,r1,256,512,aligned,ok,0.4296875
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,zh,r1,256,512,delta,ok,-0.326171875
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,zh,r5,256,512,raw,ok,0.880859375
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,zh,r5,256,512,centered,ok,0.634765625
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,zh,r5,256,512,centered_delta,ok,-0.24609375
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,zh,r5,256,512,aligned,ok,0.53125
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,zh,r5,256,512,delta,ok,-0.349609375
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,zh,r10,256,512,raw,ok,0.90625
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,zh,r10,256,512,centered,ok,0.6484375
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,zh,r10,256,512,centered_delta,ok,-0.2578125
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,zh,r10,256,512,aligned,ok,0.5546875
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,zh,r10,256,512,delta,ok,-0.3515625
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,zh,mrr,256,512,raw,ok,0.8083868390496041
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,zh,mrr,256,512,centered,ok,0.6067006720961029
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,zh,mrr,256,512,centered_delta,ok,-0.20168616695350117
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,zh,mrr,256,512,aligned,ok,0.47845802607474647
Qwen/Qwen2.5-0.5B,9,0.375,mean,ja,zh,mrr,256,512,delta,ok,-0.3299288129748576
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ja,r1,256,512,raw,ok,0.14453125
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ja,r1,256,512,centered,ok,0.451171875
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ja,r1,256,512,centered_delta,ok,0.306640625
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ja,r1,256,512,aligned,ok,0.28125
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ja,r1,256,512,delta,ok,0.13671875
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ja,r5,256,512,raw,ok,0.236328125
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ja,r5,256,512,centered,ok,0.53125
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ja,r5,256,512,centered_delta,ok,0.294921875
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ja,r5,256,512,aligned,ok,0.416015625
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ja,r5,256,512,delta,ok,0.1796875
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ja,r10,256,512,raw,ok,0.29296875
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ja,r10,256,512,centered,ok,0.552734375
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ja,r10,256,512,centered_delta,ok,0.259765625
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ja,r10,256,512,aligned,ok,0.451171875
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ja,r10,256,512,delta,ok,0.158203125
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ja,mrr,256,512,raw,ok,0.1952160199644017
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ja,mrr,256,512,centered,ok,0.4901667183908197
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ja,mrr,256,512,centered_delta,ok,0.294950698426418
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ja,mrr,256,512,aligned,ok,0.34576624143809603
Qwen/Qwen2.5-0.5B,9,0.375,mean,zh,ja,mrr,256,512,delta,ok,0.15055022147369435
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,en,ko,r1,256,512,raw,ok,0.015625
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,en,ko,r1,256,512,centered,ok,0.4453125
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,en,ko,r1,256,512,centered_delta,ok,0.4296875
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,en,ko,r1,256,512,aligned,ok,0.341796875
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,en,ko,r1,256,512,delta,ok,0.326171875
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,en,ko,r5,256,512,raw,ok,0.068359375
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,en,ko,r5,256,512,centered,ok,0.517578125
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,en,ko,r5,256,512,centered_delta,ok,0.44921875
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,en,ko,r5,256,512,aligned,ok,0.419921875
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,en,ko,r5,256,512,delta,ok,0.3515625
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,en,ko,r10,256,512,raw,ok,0.080078125
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,en,ko,r10,256,512,centered,ok,0.55859375
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,en,ko,r10,256,512,centered_delta,ok,0.478515625
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,en,ko,r10,256,512,aligned,ok,0.45703125
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,en,ko,r10,256,512,delta,ok,0.376953125
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,en,ko,mrr,256,512,raw,ok,0.04615683608561462
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,en,ko,mrr,256,512,centered,ok,0.4815829610405674
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,en,ko,mrr,256,512,centered_delta,ok,0.4354261249549528
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,en,ko,mrr,256,512,aligned,ok,0.3814115024759195
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,en,ko,mrr,256,512,delta,ok,0.3352546663903049
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,ko,en,r1,256,512,raw,ok,0.69140625
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,ko,en,r1,256,512,centered,ok,0.572265625
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,ko,en,r1,256,512,centered_delta,ok,-0.119140625
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,ko,en,r1,256,512,aligned,ok,0.396484375
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,ko,en,r1,256,512,delta,ok,-0.294921875
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,ko,en,r5,256,512,raw,ok,0.89453125
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,ko,en,r5,256,512,centered,ok,0.60546875
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,ko,en,r5,256,512,centered_delta,ok,-0.2890625
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,ko,en,r5,256,512,aligned,ok,0.509765625
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,ko,en,r5,256,512,delta,ok,-0.384765625
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,ko,en,r10,256,512,raw,ok,0.9375
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,ko,en,r10,256,512,centered,ok,0.62890625
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,ko,en,r10,256,512,centered_delta,ok,-0.30859375
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,ko,en,r10,256,512,aligned,ok,0.541015625
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,ko,en,r10,256,512,delta,ok,-0.396484375
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,ko,en,mrr,256,512,raw,ok,0.7769502250322406
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,ko,en,mrr,256,512,centered,ok,0.5931099701909166
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,ko,en,mrr,256,512,centered_delta,ok,-0.18384025484132405
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,ko,en,mrr,256,512,aligned,ok,0.45201484338472603
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,ko,en,mrr,256,512,delta,ok,-0.3249353816475146
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,en,ja,r1,256,512,raw,ok,0.083984375
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,en,ja,r1,256,512,centered,ok,0.4765625
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,en,ja,r1,256,512,centered_delta,ok,0.392578125
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,en,ja,r1,256,512,aligned,ok,0.35546875
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,mean,en,ja,r1,256,512,delta,ok,0.271484375
