model,layer,normalized_depth,pooling,record_type,basis,k,seed,source_language,target_language,metric,value,n_train,n_eval
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,5,ko,en,r1,0.00390625,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,5,ko,en,mrr,0.014942145101960066,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,5,ko,ja,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,5,ko,ja,mrr,0.009168735776294814,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,5,ko,zh,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,5,ko,zh,mrr,0.01320950035873846,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,5,ja,en,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,5,ja,en,mrr,0.0056036808081221376,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,5,ja,ko,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,5,ja,ko,mrr,0.0066394459014168464,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,5,ja,zh,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,5,ja,zh,mrr,0.010911217814097374,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,5,zh,en,r1,0.009765625,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,5,zh,en,mrr,0.024128175466081786,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,5,zh,ko,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,5,zh,ko,mrr,0.015390705119058391,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,5,zh,ja,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,5,zh,ja,mrr,0.01338742439615484,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,language_probe,random,1,5,,,accuracy,0.5234375,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,language_probe,random,1,5,,,macro_f1,0.3977491165467196,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,6,en,ko,r1,0.00390625,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,6,en,ko,mrr,0.0149400296449559,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,6,en,ja,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,6,en,ja,mrr,0.009295775111607927,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,6,en,zh,r1,0.0078125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,6,en,zh,mrr,0.02028946139656903,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,6,ko,en,r1,0.00390625,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,6,ko,en,mrr,0.015331061653285447,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,6,ko,ja,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,6,ko,ja,mrr,0.009072437901007337,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,6,ko,zh,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,6,ko,zh,mrr,0.01403195204907915,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,6,ja,en,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,6,ja,en,mrr,0.005740818907298925,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,6,ja,ko,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,6,ja,ko,mrr,0.006546689424108758,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,6,ja,zh,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,6,ja,zh,mrr,0.01074837777100233,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,6,zh,en,r1,0.009765625,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,6,zh,en,mrr,0.02213359481196363,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,6,zh,ko,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,6,zh,ko,mrr,0.014068899717185886,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,6,zh,ja,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,6,zh,ja,mrr,0.01340351259049676,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,language_probe,random,1,6,,,accuracy,0.5244140625,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,language_probe,random,1,6,,,macro_f1,0.40036003352446714,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,7,en,ko,r1,0.00390625,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,7,en,ko,mrr,0.015442046041421268,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,7,en,ja,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,7,en,ja,mrr,0.00912195797730537,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,7,en,zh,r1,0.009765625,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,7,en,zh,mrr,0.02419146486320002,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,7,ko,en,r1,0.00390625,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,7,ko,en,mrr,0.01632301150171211,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,7,ko,ja,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,7,ko,ja,mrr,0.009061446027589366,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,7,ko,zh,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,7,ko,zh,mrr,0.014210403497625828,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,7,ja,en,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,7,ja,en,mrr,0.005802785435294615,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,7,ja,ko,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,7,ja,ko,mrr,0.006544585379539997,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,7,ja,zh,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,7,ja,zh,mrr,0.010509867994120264,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,7,zh,en,r1,0.009765625,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,7,zh,en,mrr,0.026082723966800093,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,7,zh,ko,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,7,zh,ko,mrr,0.015583080717042484,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,7,zh,ja,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,7,zh,ja,mrr,0.013867516423254355,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,language_probe,random,1,7,,,accuracy,0.5234375,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,language_probe,random,1,7,,,macro_f1,0.397858529540179,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,8,en,ko,r1,0.00390625,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,8,en,ko,mrr,0.01946844023919802,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,8,en,ja,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,8,en,ja,mrr,0.009133760531531542,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,8,en,zh,r1,0.0078125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,8,en,zh,mrr,0.01928840152560908,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,8,ko,en,r1,0.00390625,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,8,ko,en,mrr,0.019732642757680344,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,8,ko,ja,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,8,ko,ja,mrr,0.009213001992312127,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,8,ko,zh,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,8,ko,zh,mrr,0.013517212012861385,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,8,ja,en,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,8,ja,en,mrr,0.0054131166821344365,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,8,ja,ko,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,8,ja,ko,mrr,0.006544563371269059,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,8,ja,zh,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,8,ja,zh,mrr,0.005772571709582922,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,8,zh,en,r1,0.009765625,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,8,zh,en,mrr,0.02063283827703045,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,8,zh,ko,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,8,zh,ko,mrr,0.014245771191839769,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,8,zh,ja,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,8,zh,ja,mrr,0.009450669144732221,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,language_probe,random,1,8,,,accuracy,0.52392578125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,language_probe,random,1,8,,,macro_f1,0.40007982678680787,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,9,en,ko,r1,0.00390625,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,9,en,ko,mrr,0.01985189958760005,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,9,en,ja,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,9,en,ja,mrr,0.013240216926768338,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,9,en,zh,r1,0.009765625,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,9,en,zh,mrr,0.02817537360069039,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,9,ko,en,r1,0.00390625,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,9,ko,en,mrr,0.019875702441547852,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,9,ko,ja,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,9,ko,ja,mrr,0.013110688574379222,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,9,ko,zh,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,9,ko,zh,mrr,0.017569753972991414,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,9,ja,en,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,9,ja,en,mrr,0.010194709886665782,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,9,ja,ko,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,9,ja,ko,mrr,0.011256069215295228,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,9,ja,zh,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,9,ja,zh,mrr,0.005826847715929111,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,9,zh,en,r1,0.01171875,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,9,zh,en,mrr,0.03027778605102302,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,9,zh,ko,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,9,zh,ko,mrr,0.019904403066015222,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,9,zh,ja,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,1,9,zh,ja,mrr,0.009377474151596224,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,language_probe,random,1,9,,,accuracy,0.5234375,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,language_probe,random,1,9,,,macro_f1,0.397858529540179,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,language_subspace,2,,en,ko,r1,0.00390625,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,language_subspace,2,,en,ko,mrr,0.020270145177989755,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,language_subspace,2,,en,ja,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,language_subspace,2,,en,ja,mrr,0.005207354306898721,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,language_subspace,2,,en,zh,r1,0.0078125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,language_subspace,2,,en,zh,mrr,0.013561396957081983,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,language_subspace,2,,ko,en,r1,0.00390625,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,language_subspace,2,,ko,en,mrr,0.02132537677663384,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,language_subspace,2,,ko,ja,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,language_subspace,2,,ko,ja,mrr,0.006139359718022672,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,language_subspace,2,,ko,zh,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,language_subspace,2,,ko,zh,mrr,0.007468789939809947,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,language_subspace,2,,ja,en,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,language_subspace,2,,ja,en,mrr,0.00541335170000987,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,language_subspace,2,,ja,ko,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,language_subspace,2,,ja,ko,mrr,0.006096309624584369,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,language_subspace,2,,ja,zh,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,language_subspace,2,,ja,zh,mrr,0.01045603497812179,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,language_subspace,2,,zh,en,r1,0.005859375,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,language_subspace,2,,zh,en,mrr,0.015040950081120613,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,language_subspace,2,,zh,ko,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,language_subspace,2,,zh,ko,mrr,0.011752998617657339,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,language_subspace,2,,zh,ja,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,language_subspace,2,,zh,ja,mrr,0.011581535015861713,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,language_probe,language_subspace,2,,,,accuracy,0.52001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,language_probe,language_subspace,2,,,,macro_f1,0.39434407684062656,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,top_pca,2,,en,ko,r1,0.00390625,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,top_pca,2,,en,ko,mrr,0.019561558578357896,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,top_pca,2,,en,ja,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,top_pca,2,,en,ja,mrr,0.004605687500344364,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,top_pca,2,,en,zh,r1,0.0078125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,top_pca,2,,en,zh,mrr,0.013321899127951599,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,top_pca,2,,ko,en,r1,0.00390625,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,top_pca,2,,ko,en,mrr,0.019762318463089144,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,top_pca,2,,ko,ja,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,top_pca,2,,ko,ja,mrr,0.005803795272307738,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,top_pca,2,,ko,zh,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,top_pca,2,,ko,zh,mrr,0.008333910229657149,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,top_pca,2,,ja,en,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,top_pca,2,,ja,en,mrr,0.005402800530989362,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,top_pca,2,,ja,ko,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,top_pca,2,,ja,ko,mrr,0.006580719862882877,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,top_pca,2,,ja,zh,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,top_pca,2,,ja,zh,mrr,0.010460120783956802,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,top_pca,2,,zh,en,r1,0.0078125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,top_pca,2,,zh,en,mrr,0.01806943164735468,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,top_pca,2,,zh,ko,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,top_pca,2,,zh,ko,mrr,0.013036170376418979,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,top_pca,2,,zh,ja,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,top_pca,2,,zh,ja,mrr,0.012016017328965192,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,language_probe,top_pca,2,,,,accuracy,0.52197265625,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,language_probe,top_pca,2,,,,macro_f1,0.39694522872921295,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,0,en,ko,r1,0.00390625,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,0,en,ko,mrr,0.014914136686191903,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,0,en,ja,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,0,en,ja,mrr,0.009684245128695755,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,0,en,zh,r1,0.0078125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,0,en,zh,mrr,0.020429112344676967,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,0,ko,en,r1,0.00390625,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,0,ko,en,mrr,0.01606507320758238,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,0,ko,ja,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,0,ko,ja,mrr,0.009532557580175814,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,0,ko,zh,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,0,ko,zh,mrr,0.013403132910490627,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,0,ja,en,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,0,ja,en,mrr,0.005933786177178236,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,0,ja,ko,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,0,ja,ko,mrr,0.0066394409102031055,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,0,ja,zh,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,0,ja,zh,mrr,0.006065768532238298,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,0,zh,en,r1,0.009765625,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,0,zh,en,mrr,0.022253903782323014,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,0,zh,ko,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,0,zh,ko,mrr,0.013781983930389336,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,0,zh,ja,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,0,zh,ja,mrr,0.0099100653667324,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,language_probe,random,2,0,,,accuracy,0.5234375,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,language_probe,random,2,0,,,macro_f1,0.3998562485045841,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,1,en,ko,r1,0.00390625,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,1,en,ko,mrr,0.015074907418304653,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,1,en,ja,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,1,en,ja,mrr,0.013392467187533787,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,1,en,zh,r1,0.0078125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,1,en,zh,mrr,0.025379047028492113,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,1,ko,en,r1,0.00390625,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,1,ko,en,mrr,0.015292853766993486,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,1,ko,ja,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,1,ko,ja,mrr,0.012974411679262776,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,1,ko,zh,r1,0.001953125,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,1,ko,zh,mrr,0.01799446698525032,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,1,ja,en,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,1,ja,en,mrr,0.010496380461652473,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,1,ja,ko,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,1,ja,ko,mrr,0.011256043501206014,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,1,ja,zh,r1,0.0,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,1,ja,zh,mrr,0.0060525139062854935,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,1,zh,en,r1,0.009765625,1024,2048
trillionlabs/Tri-0.5B-Base,0,0.0,last_token,retrieval,random,2,1,zh,en,mrr,0.02660067928084621,1024,2048
